service_id,date,exception_type
28289283,20221101,1
28289283,20221005,1
28289283,20220616,1
28289283,20221201,1
28289283,20221208,1
28289283,20220610,1
28289304,20220425,1
28289304,20220613,1
28289304,20220301,1
28289304,20221101,1
28289304,20221005,1
28289304,20220616,1
28289304,20221201,1
28289304,20221208,1
28289304,20220610,1
28289301,20220425,1
28289301,20220613,1
28289301,20220301,1
28289301,20221101,1
28289301,20221005,1
28289301,20220616,1
28289301,20221201,1
28289301,20221208,1
28289301,20220610,1
28289284,20220425,1
28289284,20220613,1
28289284,20220301,1
28289284,20221101,1
28289284,20221005,1
28289284,20220616,1
28289284,20221201,1
28289284,20221208,1
28289284,20220610,1
28289280,20220425,1
28289280,20220613,1
28289280,20220301,1
28289280,20221101,1
28289280,20221005,1
28289280,20220616,1
28289280,20221201,1
28289280,20221208,1
28289280,20220610,1
28289286,20220425,1
28289286,20220613,1
28289286,20220301,1
28289286,20221101,1
28289286,20221005,1
28289286,20220616,1
28289286,20221201,1
28289286,20221208,1
28289286,20220610,1
28289308,20220425,1
28289308,20220613,1
28289308,20220301,1
28289308,20221101,1
28289308,20221005,1
28289308,20220616,1
28289308,20221201,1
28289308,20221208,1
28289308,20220610,1
28289288,20220425,1
28289288,20220613,1
28289288,20220301,1
28289288,20221101,1
28289288,20221005,1
28289288,20220616,1
28289288,20221201,1
28289288,20221208,1
28289288,20220610,1
28289291,20220425,1
28289291,20220613,1
28289291,20220301,1
28289291,20221101,1
28289291,20221005,1
28289291,20220616,1
28289291,20221201,1
28289291,20221208,1
28289291,20220610,1
28289293,20220425,1
28289293,20220613,1
28289293,20220301,1
28289293,20221101,1
28289293,20221005,1
28289293,20220616,1
28289293,20221201,1
28289293,20221208,1
28289293,20220610,1
28289285,20220425,1
28289285,20220613,1
28289285,20220301,1
28289285,20221101,1
28289285,20221005,1
28289285,20220616,1
28289285,20221201,1
28289285,20221208,1
28289285,20220610,1
28289297,20220425,1
28289297,20220613,1
28289297,20220301,1
28289297,20221101,1
28289297,20221005,1
28289297,20220616,1
28289297,20221201,1
28289297,20221208,1
28289297,20220610,1
28289292,20220425,1
28289292,20220613,1
28289292,20220301,1
28289292,20221101,1
28289292,20221005,1
28289292,20220616,1
28289292,20221201,1
28289292,20221208,1
28289292,20220610,1
28289289,20220425,1
28289289,20220613,1
28289289,20220301,1
28289289,20221101,1
28289289,20221005,1
28289289,20220616,1
28289289,20221201,1
28289289,20221208,1
28289289,20220610,1
28289295,20220425,1
28289295,20220613,1
28289295,20220301,1
28289295,20221101,1
28289295,20221005,1
28289295,20220616,1
28289295,20221201,1
28289295,20221208,1
28289295,20220610,1
28289298,20220425,1
28289298,20220613,1
28289298,20220301,1
28289298,20221101,1
28289298,20221005,1
28289298,20220616,1
28289298,20221201,1
28289298,20221208,1
28289298,20220610,1
28289290,20220425,1
28289290,20220613,1
28289290,20220301,1
28289290,20221101,1
28289290,20221005,1
28289290,20220616,1
28289290,20221201,1
28289290,20221208,1
28289290,20220610,1
28289287,20220425,1
28289287,20220613,1
28289287,20220301,1
28289287,20221101,1
28289287,20221005,1
28289287,20220616,1
28289287,20221201,1
28289287,20221208,1
28289287,20220610,1
28289303,20220425,1
28289303,20220613,1
28289303,20220301,1
28289303,20221101,1
28289303,20221005,1
28289303,20220616,1
28289303,20221201,1
28289303,20221208,1
28289303,20220610,1
28289302,20220425,1
28289302,20220613,1
28289302,20220301,1
28289302,20221101,1
28289302,20221005,1
28289302,20220616,1
28289302,20221201,1
28289302,20221208,1
28289302,20220610,1
28289305,20220425,1
28289305,20220613,1
28289305,20220301,1
28289305,20221101,1
28289305,20221005,1
28289305,20220616,1
28289305,20221201,1
28289305,20221208,1
28289305,20220610,1
28289309,20220425,1
28289309,20220613,1
28289309,20220301,1
28289309,20221101,1
28289309,20221005,1
28289309,20220616,1
28289309,20221201,1
28289309,20221208,1
28289309,20220610,1
28289307,20220425,1
28289307,20220613,1
28289307,20220301,1
28289307,20221101,1
28289307,20221005,1
28289307,20220616,1
28289307,20221201,1
28289307,20221208,1
28289307,20220610,1
28289300,20220425,1
28289300,20220613,1
28289300,20220301,1
28289300,20221101,1
28289300,20221005,1
28289300,20220616,1
28289300,20221201,1
28289300,20221208,1
28289300,20220610,1
28289278,20220425,1
28289278,20220613,1
28289278,20220301,1
28289278,20221101,1
28289278,20221005,1
28289278,20220616,1
28289278,20221201,1
28289278,20221208,1
28289278,20220610,1
28288275,20220425,1
28288275,20220613,1
28288275,20220301,1
28288275,20221101,1
28288275,20221005,1
28288275,20220616,1
28288275,20221201,1
28288275,20221208,1
28288275,20220610,1
28288276,20220425,1
28288276,20220613,1
28288276,20220301,1
28288276,20221101,1
28288276,20221005,1
28288276,20220616,1
28288276,20221201,1
28288276,20221208,1
28288276,20220610,1
28288277,20220425,1
28288277,20220613,1
28288277,20220301,1
28288277,20221101,1
28288277,20221005,1
28288277,20220616,1
28288277,20221201,1
28288277,20221208,1
28288277,20220610,1
28214612,20220425,1
28214612,20220613,1
28214612,20220301,1
28214612,20221101,1
28214612,20221005,1
28214612,20220616,1
28214612,20221201,1
28214612,20221208,1
28214612,20220610,1
28214613,20220425,1
28214613,20220613,1
28214613,20220301,1
28214613,20221101,1
28214613,20221005,1
28214613,20220616,1
28214613,20221201,1
28214613,20221208,1
28214613,20220610,1
28214614,20220425,1
28214614,20220613,1
28214614,20220301,1
28214614,20221101,1
28214614,20221005,1
28214614,20220616,1
28214614,20221201,1
28214614,20221208,1
28214614,20220610,1
28214615,20220425,1
28214615,20220613,1
28214615,20220301,1
28214615,20221101,1
28214615,20221005,1
28214615,20220616,1
28214615,20221201,1
28214615,20221208,1
28214615,20220610,1
28232390,20220425,1
28232390,20220613,1
28232390,20220301,1
28232390,20221101,1
28232390,20221005,1
28232390,20220616,1
28232390,20221201,1
28232390,20221208,1
28232390,20220610,1
28232391,20220425,1
28232391,20220613,1
28232391,20220301,1
28232391,20221101,1
28232391,20221005,1
28232391,20220616,1
28232391,20221201,1
28232391,20221208,1
28232391,20220610,1
28232392,20220425,1
28232392,20220613,1
28232392,20220301,1
28232392,20221101,1
28232392,20221005,1
28232392,20220616,1
28232392,20221201,1
28232392,20221208,1
28232392,20220610,1
28232393,20220425,1
28232393,20220613,1
28232393,20220301,1
28232393,20221101,1
28232393,20221005,1
28232393,20220616,1
28232393,20221201,1
28232393,20221208,1
28232393,20220610,1
28267023,20220425,1
28267023,20220613,1
28267023,20220301,1
28267023,20221101,1
28267023,20221005,1
28267023,20220616,1
28267023,20221201,1
28267023,20221208,1
28267023,20220610,1
28267024,20220425,1
28267024,20220613,1
28267024,20220301,1
28267024,20221101,1
28267024,20221005,1
28267024,20220616,1
28267024,20221201,1
28267024,20221208,1
28267024,20220610,1
28267025,20220425,1
28267025,20220613,1
28267025,20220301,1
28267025,20221101,1
28267025,20221005,1
28267025,20220616,1
28267025,20221201,1
28267025,20221208,1
28267025,20220610,1
28267026,20220425,1
28267026,20220613,1
28267026,20220301,1
28267026,20221101,1
28267026,20221005,1
28267026,20220616,1
28267026,20221201,1
28267026,20221208,1
28267026,20220610,1
28267027,20220425,1
28267027,20220613,1
28267027,20220301,1
28267027,20221101,1
28267027,20221005,1
28267027,20220616,1
28267027,20221201,1
28267027,20221208,1
28267027,20220610,1
28284136,20220425,1
28284136,20220613,1
28284136,20220301,1
28284136,20221101,1
28284136,20221005,1
28284136,20220616,1
28284136,20221201,1
28284136,20221208,1
28284136,20220610,1
28284137,20220425,1
28284137,20220613,1
28284137,20220301,1
28284137,20221101,1
28284137,20221005,1
28284137,20220616,1
28284137,20221201,1
28284137,20221208,1
28284137,20220610,1
28248314,20220425,1
28248314,20220613,1
28248314,20220301,1
28248314,20221101,1
28248314,20221005,1
28248314,20220616,1
28248314,20221201,1
28248314,20221208,1
28248314,20220610,1
28248315,20220425,1
28248315,20220613,1
28248315,20220301,1
28248315,20221101,1
28248315,20221005,1
28248315,20220616,1
28248315,20221201,1
28248315,20221208,1
28248315,20220610,1
28248316,20220425,1
28248316,20220613,1
28248316,20220301,1
28248316,20221101,1
28248316,20221005,1
28248316,20220616,1
28248316,20221201,1
28248316,20221208,1
28248316,20220610,1
28248317,20220425,1
28248317,20220613,1
28248317,20220301,1
28248317,20221101,1
28248317,20221005,1
28248317,20220616,1
28248317,20221201,1
28248317,20221208,1
28248317,20220610,1
28283923,20220425,1
28283923,20220613,1
28283923,20220301,1
28283923,20221101,1
28283923,20221005,1
28283923,20220616,1
28283923,20221201,1
28283923,20221208,1
28283923,20220610,1
28283924,20220425,1
28283924,20220613,1
28283924,20220301,1
28283924,20221101,1
28283924,20221005,1
28283924,20220616,1
28283924,20221201,1
28283924,20221208,1
28283924,20220610,1
28283925,20220425,1
28283925,20220613,1
28283925,20220301,1
28283925,20221101,1
28283925,20221005,1
28283925,20220616,1
28283925,20221201,1
28283925,20221208,1
28283925,20220610,1
28283926,20220425,1
28283926,20220613,1
28283926,20220301,1
28283926,20221101,1
28283926,20221005,1
28283926,20220616,1
28283926,20221201,1
28283926,20221208,1
28283926,20220610,1
28283927,20220425,1
28283927,20220613,1
28283927,20220301,1
28283927,20221101,1
28283927,20221005,1
28283927,20220616,1
28283927,20221201,1
28283927,20221208,1
28283927,20220610,1
28222036,20220425,1
28222036,20220613,1
28222036,20220301,1
28222036,20221101,1
28222036,20221005,1
28222036,20220616,1
28222036,20221201,1
28222036,20221208,1
28222036,20220610,1
28222037,20220425,1
28222037,20220613,1
28222037,20220301,1
28222037,20221101,1
28222037,20221005,1
28222037,20220616,1
28222037,20221201,1
28222037,20221208,1
28222037,20220610,1
28238933,20220425,1
28238933,20220613,1
28238933,20220301,1
28238933,20221101,1
28238933,20221005,1
28238933,20220616,1
28238933,20221201,1
28238933,20221208,1
28238933,20220610,1
28238934,20220425,1
28238934,20220613,1
28238934,20220301,1
28238934,20221101,1
28238934,20221005,1
28238934,20220616,1
28238934,20221201,1
28238934,20221208,1
28238934,20220610,1
28283992,20220425,1
28283992,20220613,1
28283992,20220301,1
28283992,20221101,1
28283992,20221005,1
28283992,20220616,1
28283992,20221201,1
28283992,20221208,1
28283992,20220610,1
28283993,20220425,1
28283993,20220613,1
28283993,20220301,1
28283993,20221101,1
28283993,20221005,1
28283993,20220616,1
28283993,20221201,1
28283993,20221208,1
28283993,20220610,1
28242966,20220425,1
28242966,20220613,1
28242966,20220301,1
28242966,20221101,1
28242966,20221005,1
28242966,20220616,1
28242966,20221201,1
28242966,20221208,1
28242966,20220610,1
28242967,20220425,1
28242967,20220613,1
28242967,20220301,1
28242967,20221101,1
28242967,20221005,1
28242967,20220616,1
28242967,20221201,1
28242967,20221208,1
28242967,20220610,1
28242968,20220425,1
28242968,20220613,1
28242968,20220301,1
28242968,20221101,1
28242968,20221005,1
28242968,20220616,1
28242968,20221201,1
28242968,20221208,1
28242968,20220610,1
28242969,20220425,1
28242969,20220613,1
28242969,20220301,1
28242969,20221101,1
28242969,20221005,1
28242969,20220616,1
28242969,20221201,1
28242969,20221208,1
28242969,20220610,1
28242970,20220425,1
28242970,20220613,1
28242970,20220301,1
28242970,20221101,1
28242970,20221005,1
28242970,20220616,1
28242970,20221201,1
28242970,20221208,1
28242970,20220610,1
28211217,20220425,1
28211217,20220613,1
28211217,20220301,1
28211217,20221101,1
28211217,20221005,1
28211217,20220616,1
28211217,20221201,1
28211217,20221208,1
28211217,20220610,1
28211218,20220425,1
28211218,20220613,1
28211218,20220301,1
28211218,20221101,1
28211218,20221005,1
28211218,20220616,1
28211218,20221201,1
28211218,20221208,1
28211218,20220610,1
28211219,20220425,1
28211219,20220613,1
28211219,20220301,1
28211219,20221101,1
28211219,20221005,1
28211219,20220616,1
28211219,20221201,1
28211219,20221208,1
28211219,20220610,1
28211220,20220425,1
28211220,20220613,1
28211220,20220301,1
28211220,20221101,1
28211220,20221005,1
28211220,20220616,1
28211220,20221201,1
28211220,20221208,1
28211220,20220610,1
28211221,20220425,1
28211221,20220613,1
28211221,20220301,1
28211221,20221101,1
28211221,20221005,1
28211221,20220616,1
28211221,20221201,1
28211221,20221208,1
28211221,20220610,1
28211222,20220425,1
28211222,20220613,1
28211222,20220301,1
28211222,20221101,1
28211222,20221005,1
28211222,20220616,1
28211222,20221201,1
28211222,20221208,1
28211222,20220610,1
28211223,20220425,1
28211223,20220613,1
28211223,20220301,1
28211223,20221101,1
28211223,20221005,1
28211223,20220616,1
28211223,20221201,1
28211223,20221208,1
28211223,20220610,1
28232582,20220425,1
28232582,20220613,1
28232582,20220301,1
28232582,20221101,1
28232582,20221005,1
28232582,20220616,1
28232582,20221201,1
28232582,20221208,1
28232582,20220610,1
28232583,20220425,1
28232583,20220613,1
28232583,20220301,1
28232583,20221101,1
28232583,20221005,1
28232583,20220616,1
28232583,20221201,1
28232583,20221208,1
28232583,20220610,1
28227367,20220425,1
28227367,20220613,1
28227367,20220301,1
28227367,20221101,1
28227367,20221005,1
28227367,20220616,1
28227367,20221201,1
28227367,20221208,1
28227367,20220610,1
28227414,20220425,1
28227414,20220613,1
28227414,20220301,1
28227414,20221101,1
28227414,20221005,1
28227414,20220616,1
28227414,20221201,1
28227414,20221208,1
28227414,20220610,1
28227368,20220425,1
28227368,20220613,1
28227368,20220301,1
28227368,20221101,1
28227368,20221005,1
28227368,20220616,1
28227368,20221201,1
28227368,20221208,1
28227368,20220610,1
28227369,20220425,1
28227369,20220613,1
28227369,20220301,1
28227369,20221101,1
28227369,20221005,1
28227369,20220616,1
28227369,20221201,1
28227369,20221208,1
28227369,20220610,1
28227371,20220425,1
28227371,20220613,1
28227371,20220301,1
28227371,20221101,1
28227371,20221005,1
28227371,20220616,1
28227371,20221201,1
28227371,20221208,1
28227371,20220610,1
28227372,20220425,1
28227372,20220613,1
28227372,20220301,1
28227372,20221101,1
28227372,20221005,1
28227372,20220616,1
28227372,20221201,1
28227372,20221208,1
28227372,20220610,1
28227373,20220425,1
28227373,20220613,1
28227373,20220301,1
28227373,20221101,1
28227373,20221005,1
28227373,20220616,1
28227373,20221201,1
28227373,20221208,1
28227373,20220610,1
28227374,20220425,1
28227374,20220613,1
28227374,20220301,1
28227374,20221101,1
28227374,20221005,1
28227374,20220616,1
28227374,20221201,1
28227374,20221208,1
28227374,20220610,1
28227380,20220425,1
28227380,20220613,1
28227380,20220301,1
28227380,20221101,1
28227380,20221005,1
28227380,20220616,1
28227380,20221201,1
28227380,20221208,1
28227380,20220610,1
28227385,20220425,1
28227385,20220613,1
28227385,20220301,1
28227385,20221101,1
28227385,20221005,1
28227385,20220616,1
28227385,20221201,1
28227385,20221208,1
28227385,20220610,1
28227394,20220425,1
28227394,20220613,1
28227394,20220301,1
28227394,20221101,1
28227394,20221005,1
28227394,20220616,1
28227394,20221201,1
28227394,20221208,1
28227394,20220610,1
28227395,20220425,1
28227395,20220613,1
28227395,20220301,1
28227395,20221101,1
28227395,20221005,1
28227395,20220616,1
28227395,20221201,1
28227395,20221208,1
28227395,20220610,1
28227375,20220425,1
28227375,20220613,1
28227375,20220301,1
28227375,20221101,1
28227375,20221005,1
28227375,20220616,1
28227375,20221201,1
28227375,20221208,1
28227375,20220610,1
28227376,20220425,1
28227376,20220613,1
28227376,20220301,1
28227376,20221101,1
28227376,20221005,1
28227376,20220616,1
28227376,20221201,1
28227376,20221208,1
28227376,20220610,1
28227415,20220425,1
28227415,20220613,1
28227415,20220301,1
28227415,20221101,1
28227415,20221005,1
28227415,20220616,1
28227415,20221201,1
28227415,20221208,1
28227415,20220610,1
28227416,20220425,1
28227416,20220613,1
28227416,20220301,1
28227416,20221101,1
28227416,20221005,1
28227416,20220616,1
28227416,20221201,1
28227416,20221208,1
28227416,20220610,1
28227370,20220425,1
28227370,20220613,1
28227370,20220301,1
28227370,20221101,1
28227370,20221005,1
28227370,20220616,1
28227370,20221201,1
28227370,20221208,1
28227370,20220610,1
28227409,20220425,1
28227409,20220613,1
28227409,20220301,1
28227409,20221101,1
28227409,20221005,1
28227409,20220616,1
28227409,20221201,1
28227409,20221208,1
28227409,20220610,1
28227410,20220425,1
28227410,20220613,1
28227410,20220301,1
28227410,20221101,1
28227410,20221005,1
28227410,20220616,1
28227410,20221201,1
28227410,20221208,1
28227410,20220610,1
28227411,20220425,1
28227411,20220613,1
28227411,20220301,1
28227411,20221101,1
28227411,20221005,1
28227411,20220616,1
28227411,20221201,1
28227411,20221208,1
28227411,20220610,1
28227412,20220425,1
28227412,20220613,1
28227412,20220301,1
28227412,20221101,1
28227412,20221005,1
28227412,20220616,1
28227412,20221201,1
28227412,20221208,1
28227412,20220610,1
28227404,20220425,1
28227404,20220613,1
28227404,20220301,1
28227404,20221101,1
28227404,20221005,1
28227404,20220616,1
28227404,20221201,1
28227404,20221208,1
28227404,20220610,1
28227405,20220425,1
28227405,20220613,1
28227405,20220301,1
28227405,20221101,1
28227405,20221005,1
28227405,20220616,1
28227405,20221201,1
28227405,20221208,1
28227405,20220610,1
28227406,20220425,1
28227406,20220613,1
28227406,20220301,1
28227406,20221101,1
28227406,20221005,1
28227406,20220616,1
28227406,20221201,1
28227406,20221208,1
28227406,20220610,1
28227377,20220425,1
28227377,20220613,1
28227377,20220301,1
28227377,20221101,1
28227377,20221005,1
28227377,20220616,1
28227377,20221201,1
28227377,20221208,1
28227377,20220610,1
28227378,20220425,1
28227378,20220613,1
28227378,20220301,1
28227378,20221101,1
28227378,20221005,1
28227378,20220616,1
28227378,20221201,1
28227378,20221208,1
28227378,20220610,1
28227382,20220425,1
28227382,20220613,1
28227382,20220301,1
28227382,20221101,1
28227382,20221005,1
28227382,20220616,1
28227382,20221201,1
28227382,20221208,1
28227382,20220610,1
28227383,20220425,1
28227383,20220613,1
28227383,20220301,1
28227383,20221101,1
28227383,20221005,1
28227383,20220616,1
28227383,20221201,1
28227383,20221208,1
28227383,20220610,1
28227381,20220425,1
28227381,20220613,1
28227381,20220301,1
28227381,20221101,1
28227381,20221005,1
28227381,20220616,1
28227381,20221201,1
28227381,20221208,1
28227381,20220610,1
28227379,20220425,1
28227379,20220613,1
28227379,20220301,1
28227379,20221101,1
28227379,20221005,1
28227379,20220616,1
28227379,20221201,1
28227379,20221208,1
28227379,20220610,1
28227384,20220425,1
28227384,20220613,1
28227384,20220301,1
28227384,20221101,1
28227384,20221005,1
28227384,20220616,1
28227384,20221201,1
28227384,20221208,1
28227384,20220610,1
28227391,20220425,1
28227391,20220613,1
28227391,20220301,1
28227391,20221101,1
28227391,20221005,1
28227391,20220616,1
28227391,20221201,1
28227391,20221208,1
28227391,20220610,1
28227386,20220425,1
28227386,20220613,1
28227386,20220301,1
28227386,20221101,1
28227386,20221005,1
28227386,20220616,1
28227386,20221201,1
28227386,20221208,1
28227386,20220610,1
28227387,20220425,1
28227387,20220613,1
28227387,20220301,1
28227387,20221101,1
28227387,20221005,1
28227387,20220616,1
28227387,20221201,1
28227387,20221208,1
28227387,20220610,1
28227388,20220425,1
28227388,20220613,1
28227388,20220301,1
28227388,20221101,1
28227388,20221005,1
28227388,20220616,1
28227388,20221201,1
28227388,20221208,1
28227388,20220610,1
28227396,20220425,1
28227396,20220613,1
28227396,20220301,1
28227396,20221101,1
28227396,20221005,1
28227396,20220616,1
28227396,20221201,1
28227396,20221208,1
28227396,20220610,1
28227397,20220425,1
28227397,20220613,1
28227397,20220301,1
28227397,20221101,1
28227397,20221005,1
28227397,20220616,1
28227397,20221201,1
28227397,20221208,1
28227397,20220610,1
28227403,20220425,1
28227403,20220613,1
28227403,20220301,1
28227403,20221101,1
28227403,20221005,1
28227403,20220616,1
28227403,20221201,1
28227403,20221208,1
28227403,20220610,1
28227408,20220425,1
28227408,20220613,1
28227408,20220301,1
28227408,20221101,1
28227408,20221005,1
28227408,20220616,1
28227408,20221201,1
28227408,20221208,1
28227408,20220610,1
28227389,20220425,1
28227389,20220613,1
28227389,20220301,1
28227389,20221101,1
28227389,20221005,1
28227389,20220616,1
28227389,20221201,1
28227389,20221208,1
28227389,20220610,1
28227390,20220425,1
28227390,20220613,1
28227390,20220301,1
28227390,20221101,1
28227390,20221005,1
28227390,20220616,1
28227390,20221201,1
28227390,20221208,1
28227390,20220610,1
28227392,20220425,1
28227392,20220613,1
28227392,20220301,1
28227392,20221101,1
28227392,20221005,1
28227392,20220616,1
28227392,20221201,1
28227392,20221208,1
28227392,20220610,1
28227393,20220425,1
28227393,20220613,1
28227393,20220301,1
28227393,20221101,1
28227393,20221005,1
28227393,20220616,1
28227393,20221201,1
28227393,20221208,1
28227393,20220610,1
28227400,20220425,1
28227400,20220613,1
28227400,20220301,1
28227400,20221101,1
28227400,20221005,1
28227400,20220616,1
28227400,20221201,1
28227400,20221208,1
28227400,20220610,1
28227401,20220425,1
28227401,20220613,1
28227401,20220301,1
28227401,20221101,1
28227401,20221005,1
28227401,20220616,1
28227401,20221201,1
28227401,20221208,1
28227401,20220610,1
28227398,20220425,1
28227398,20220613,1
28227398,20220301,1
28227398,20221101,1
28227398,20221005,1
28227398,20220616,1
28227398,20221201,1
28227398,20221208,1
28227398,20220610,1
28227399,20220425,1
28227399,20220613,1
28227399,20220301,1
28227399,20221101,1
28227399,20221005,1
28227399,20220616,1
28227399,20221201,1
28227399,20221208,1
28227399,20220610,1
28227402,20220425,1
28227402,20220613,1
28227402,20220301,1
28227402,20221101,1
28227402,20221005,1
28227402,20220616,1
28227402,20221201,1
28227402,20221208,1
28227402,20220610,1
28227407,20220425,1
28227407,20220613,1
28227407,20220301,1
28227407,20221101,1
28227407,20221005,1
28227407,20220616,1
28227407,20221201,1
28227407,20221208,1
28227407,20220610,1
28227413,20220425,1
28227413,20220613,1
28227413,20220301,1
28227413,20221101,1
28227413,20221005,1
28227413,20220616,1
28227413,20221201,1
28227413,20221208,1
28227413,20220610,1
28227418,20220425,1
28227418,20220613,1
28227418,20220301,1
28227418,20221101,1
28227418,20221005,1
28227418,20220616,1
28227418,20221201,1
28227418,20221208,1
28227418,20220610,1
28227419,20220425,1
28227419,20220613,1
28227419,20220301,1
28227419,20221101,1
28227419,20221005,1
28227419,20220616,1
28227419,20221201,1
28227419,20221208,1
28227419,20220610,1
28227420,20220425,1
28227420,20220613,1
28227420,20220301,1
28227420,20221101,1
28227420,20221005,1
28227420,20220616,1
28227420,20221201,1
28227420,20221208,1
28227420,20220610,1
28227421,20220425,1
28227421,20220613,1
28227421,20220301,1
28227421,20221101,1
28227421,20221005,1
28227421,20220616,1
28227421,20221201,1
28227421,20221208,1
28227421,20220610,1
28227365,20220425,1
28227365,20220613,1
28227365,20220301,1
28227365,20221101,1
28227365,20221005,1
28227365,20220616,1
28227365,20221201,1
28227365,20221208,1
28227365,20220610,1
28227417,20220425,1
28227417,20220613,1
28227417,20220301,1
28227417,20221101,1
28227417,20221005,1
28227417,20220616,1
28227417,20221201,1
28227417,20221208,1
28227417,20220610,1
28227366,20220425,1
28227366,20220613,1
28227366,20220301,1
28227366,20221101,1
28227366,20221005,1
28227366,20220616,1
28227366,20221201,1
28227366,20221208,1
28227366,20220610,1
28227422,20220425,1
28227422,20220613,1
28227422,20220301,1
28227422,20221101,1
28227422,20221005,1
28227422,20220616,1
28227422,20221201,1
28227422,20221208,1
28227422,20220610,1
28227423,20220425,1
28227423,20220613,1
28227423,20220301,1
28227423,20221101,1
28227423,20221005,1
28227423,20220616,1
28227423,20221201,1
28227423,20221208,1
28227423,20220610,1
28260567,20220425,1
28260567,20220613,1
28260567,20220301,1
28260567,20221101,1
28260567,20221005,1
28260567,20220616,1
28260567,20221201,1
28260567,20221208,1
28260567,20220610,1
28260568,20220425,1
28260568,20220613,1
28260568,20220301,1
28260568,20221101,1
28260568,20221005,1
28260568,20220616,1
28260568,20221201,1
28260568,20221208,1
28260568,20220610,1
28260558,20220425,1
28260558,20220613,1
28260558,20220301,1
28260558,20221101,1
28260558,20221005,1
28260558,20220616,1
28260558,20221201,1
28260558,20221208,1
28260558,20220610,1
28260559,20220425,1
28260559,20220613,1
28260559,20220301,1
28260559,20221101,1
28260559,20221005,1
28260559,20220616,1
28260559,20221201,1
28260559,20221208,1
28260559,20220610,1
28260560,20220425,1
28260560,20220613,1
28260560,20220301,1
28260560,20221101,1
28260560,20221005,1
28260560,20220616,1
28260560,20221201,1
28260560,20221208,1
28260560,20220610,1
28260561,20220425,1
28260561,20220613,1
28260561,20220301,1
28260561,20221101,1
28260561,20221005,1
28260561,20220616,1
28260561,20221201,1
28260561,20221208,1
28260561,20220610,1
28260562,20220425,1
28260562,20220613,1
28260562,20220301,1
28260562,20221101,1
28260562,20221005,1
28260562,20220616,1
28260562,20221201,1
28260562,20221208,1
28260562,20220610,1
28260563,20220425,1
28260563,20220613,1
28260563,20220301,1
28260563,20221101,1
28260563,20221005,1
28260563,20220616,1
28260563,20221201,1
28260563,20221208,1
28260563,20220610,1
28260565,20220425,1
28260565,20220613,1
28260565,20220301,1
28260565,20221101,1
28260565,20221005,1
28260565,20220616,1
28260565,20221201,1
28260565,20221208,1
28260565,20220610,1
28260566,20220425,1
28260566,20220613,1
28260566,20220301,1
28260566,20221101,1
28260566,20221005,1
28260566,20220616,1
28260566,20221201,1
28260566,20221208,1
28260566,20220610,1
28260569,20220425,1
28260569,20220613,1
28260569,20220301,1
28260569,20221101,1
28260569,20221005,1
28260569,20220616,1
28260569,20221201,1
28260569,20221208,1
28260569,20220610,1
28260601,20220425,1
28260601,20220613,1
28260601,20220301,1
28260601,20221101,1
28260601,20221005,1
28260601,20220616,1
28260601,20221201,1
28260601,20221208,1
28260601,20220610,1
28260602,20220425,1
28260602,20220613,1
28260602,20220301,1
28260602,20221101,1
28260602,20221005,1
28260602,20220616,1
28260602,20221201,1
28260602,20221208,1
28260602,20220610,1
28260603,20220425,1
28260603,20220613,1
28260603,20220301,1
28260603,20221101,1
28260603,20221005,1
28260603,20220616,1
28260603,20221201,1
28260603,20221208,1
28260603,20220610,1
28260604,20220425,1
28260604,20220613,1
28260604,20220301,1
28260604,20221101,1
28260604,20221005,1
28260604,20220616,1
28260604,20221201,1
28260604,20221208,1
28260604,20220610,1
28260606,20220425,1
28260606,20220613,1
28260606,20220301,1
28260606,20221101,1
28260606,20221005,1
28260606,20220616,1
28260606,20221201,1
28260606,20221208,1
28260606,20220610,1
28260607,20220425,1
28260607,20220613,1
28260607,20220301,1
28260607,20221101,1
28260607,20221005,1
28260607,20220616,1
28260607,20221201,1
28260607,20221208,1
28260607,20220610,1
28260609,20220425,1
28260609,20220613,1
28260609,20220301,1
28260609,20221101,1
28260609,20221005,1
28260609,20220616,1
28260609,20221201,1
28260609,20221208,1
28260609,20220610,1
28260595,20220425,1
28260595,20220613,1
28260595,20220301,1
28260595,20221101,1
28260595,20221005,1
28260595,20220616,1
28260595,20221201,1
28260595,20221208,1
28260595,20220610,1
28260596,20220425,1
28260596,20220613,1
28260596,20220301,1
28260596,20221101,1
28260596,20221005,1
28260596,20220616,1
28260596,20221201,1
28260596,20221208,1
28260596,20220610,1
28260597,20220425,1
28260597,20220613,1
28260597,20220301,1
28260597,20221101,1
28260597,20221005,1
28260597,20220616,1
28260597,20221201,1
28260597,20221208,1
28260597,20220610,1
28260598,20220425,1
28260598,20220613,1
28260598,20220301,1
28260598,20221101,1
28260598,20221005,1
28260598,20220616,1
28260598,20221201,1
28260598,20221208,1
28260598,20220610,1
28260599,20220425,1
28260599,20220613,1
28260599,20220301,1
28260599,20221101,1
28260599,20221005,1
28260599,20220616,1
28260599,20221201,1
28260599,20221208,1
28260599,20220610,1
28260600,20220425,1
28260600,20220613,1
28260600,20220301,1
28260600,20221101,1
28260600,20221005,1
28260600,20220616,1
28260600,20221201,1
28260600,20221208,1
28260600,20220610,1
28260570,20220425,1
28260570,20220613,1
28260570,20220301,1
28260570,20221101,1
28260570,20221005,1
28260570,20220616,1
