shape_seg_id,shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1_760ASC3_12008_13406,193451,38.703705,-9.190877,23,
1_760ASC3_13406_13408,193451,38.703134,-9.193396,24,
1_760ASC3_13408_13410,193451,38.703713,-9.195234,25,
1_760ASC3_13410_13312,193451,38.704882,-9.19581,26,
1_760ASC3_13312_10304,193451,38.707562,-9.196163,27,
1_760ASC3_10304_10314,193451,38.710062,-9.194963,28,
1_760ASC3_10314_10316,193451,38.711568,-9.195374,29,
1_760ASC3_10316_10315,193451,38.713933,-9.196977,30,
1_760ASC3_10315_12924,193451,38.712169,-9.198799,31,
1_760ASC3_12924_12908,193451,38.713324,-9.200872,32,
1_760ASC3_12908_12907,193451,38.713411,-9.202661,33,
1_760ASC3_12907_12906,193451,38.714581,-9.204523,34,
1_760ASC3_12906_12922,193451,38.715155,-9.208012,35,
1_760ASC3_12922_12408,193451,38.711324,-9.210373,36,
1_760ASC3_12408_12911,193451,38.711398,-9.208537,37,
1_760ASC3_12911_12913,193451,38.710869,-9.205382,38,
1_760ASC3_12913_12909,193451,38.709579,-9.203425,39,
1_760DESC2_12106_12101,193453,38.704664,-9.177149,1,
1_760DESC2_12101_4001,193453,38.704145,-9.173823,2,
1_760DESC2_4001_10201,193453,38.703363,-9.167024,3,
1_760DESC2_10201_3905,193453,38.703508,-9.16273,4,
1_760DESC2_3905_3901,193453,38.706171,-9.155732,5,
1_760DESC2_3901_7101,193453,38.706331,-9.149936,6,
1_760DESC2_7101_3803,193453,38.706244,-9.145024,7,
1_760DESC2_3803_3824,193453,38.70699,-9.142206,8,
1_760DESC2_3824_5502,193453,38.708998,-9.135325,9,
1_781ASC0_3810_3824,193454,38.70699,-9.142206,1,
1_781ASC0_3824_5501,193454,38.708327,-9.136508,2,
1_781ASC0_5501_4505,193454,38.708276,-9.133468,3,
1_781ASC0_4505_2113,193454,38.712823,-9.12319,4,
1_781ASC0_2113_8309,193454,38.726565,-9.10995,5,
1_781ASC0_8309_12513,193454,38.735506,-9.103672,6,
1_781ASC0_12513_12511,193454,38.742867,-9.101826,7,
1_781ASC0_12511_12501,193454,38.744621,-9.101017,8,
1_781ASC0_12501_2216,193454,38.746927,-9.099674,9,
1_781ASC0_2216_2204,193454,38.747829,-9.096873,10,
1_781ASC0_2204_2316,193454,38.753897,-9.096001,11,
1_781ASC0_2316_2304,193454,38.756106,-9.104174,12,
1_781ASC0_2304_2302,193454,38.757513,-9.108831,13,
1_781ASC0_2302_8414,193454,38.760349,-9.111672,14,
1_781ASC0_8414_8423,193454,38.762359,-9.109549,15,
1_781ASC0_8423_7717,193454,38.765286,-9.109616,16,
1_781ASC0_7717_7715,193454,38.767445,-9.110039,17,
1_781ASC0_7715_7713,193454,38.770034,-9.108996,18,
1_781ASC0_7713_7801,193454,38.771901,-9.10987,19,
1_781ASC0_7801_12309,193454,38.774421,-9.11117,20,
1_781ASC0_12309_12307,193454,38.776049,-9.113543,21,
1_781ASC0_12307_12305,193454,38.777166,-9.116168,22,
1_781ASC0_12305_12603,193454,38.779376,-9.120132,23,
1_781ASC0_12603_12601,193454,38.781644,-9.119414,24,
1_781ASC0_12601_16303,193454,38.783563,-9.124536,25,
1_781ASC0_16303_16305,193454,38.785864,-9.123835,26,
1_781ASC0_16305_16307,193454,38.788411,-9.123737,27,
1_781ASC0_16307_16309,193454,38.790108,-9.123886,28,
1_781DESC0_16309_16308,193455,38.788306,-9.123888,1,
1_781DESC0_16308_16306,193455,38.786098,-9.12392,2,
1_781DESC0_16306_16304,193455,38.783924,-9.124792,3,
1_781DESC0_16304_12602,193455,38.780902,-9.120093,4,
1_781DESC0_12602_12604,193455,38.779131,-9.120172,5,
1_781DESC0_12604_12306,193455,38.77707,-9.1159,6,
1_781DESC0_12306_12308,193455,38.776092,-9.113833,7,
1_781DESC0_12308_12310,193455,38.774242,-9.111261,8,
1_781DESC0_12310_7802,193455,38.771711,-9.109989,9,
1_781DESC0_7802_7714,193455,38.769143,-9.1099,10,
1_781DESC0_7714_7716,193455,38.767153,-9.110219,11,
1_781DESC0_7716_7718,193455,38.764899,-9.109781,12,
1_781DESC0_7718_8424,193455,38.762432,-9.109802,13,
1_781DESC0_8424_8413,193455,38.760471,-9.111998,14,
1_781DESC0_8413_2301,193455,38.75731,-9.108665,15,
1_781DESC0_2301_2314,193455,38.755877,-9.103908,16,
1_781DESC0_2314_2307,193455,38.753497,-9.096143,17,
1_781DESC0_2307_2203,193455,38.748127,-9.096957,18,
1_781DESC0_2203_2215,193455,38.7472643157526,-9.09923606388438,19,
1_781DESC0_2215_12504,193455,38.744944,-9.101139,20,
1_781DESC0_12504_12512,193455,38.742455,-9.102445,21,
1_781DESC0_12512_12514,193455,38.735276,-9.103949,22,
1_781DESC0_12514_8310,193455,38.726303,-9.110477,23,
1_781DESC0_8310_2114,193455,38.713576,-9.122704,24,
1_781DESC0_2114_4502,193455,38.707721,-9.132884,25,
1_781DESC0_4502_5504,193455,38.707944,-9.138598,26,
1_781DESC0_5504_3820,193455,38.707229,-9.141645,27,
1_781DESC0_3820_3810,193455,38.705586,-9.143902,28,
1_783ASC2_1213_1225,193458,38.726303,-9.149265,1,
1_783ASC2_1225_1701,193458,38.728781,-9.147763,2,
1_783ASC2_1701_1703,193458,38.730498,-9.146706,3,
1_783ASC2_1703_1807,193458,38.733918,-9.144647,4,
1_783ASC2_1807_1809,193458,38.738523,-9.145875,5,
1_783ASC2_1809_1901,193458,38.742978,-9.146744,6,
1_783ASC2_1901_2021,193458,38.745929,-9.147482,7,
1_783ASC2_2021_2011,193458,38.747588,-9.147887,8,
1_783ASC2_2011_2003,193458,38.749795,-9.148247,9,
1_783ASC2_2003_2017,193458,38.752318,-9.149647,10,
1_783ASC2_2017_5708,193458,38.755135,-9.150347,11,
1_783ASC2_5708_11304,193458,38.757033,-9.144449,12,
1_783ASC2_11304_11303,193458,38.758312,-9.140357,13,
1_783ASC2_11303_11305,193458,38.759639,-9.136479,14,
1_783ASC2_11305_7513,193458,38.762248,-9.130256,15,
1_783ASC2_7513_7601,193458,38.767825,-9.128712,16,
1_783ASC2_7601_7603,193458,38.769828,-9.126596,17,
1_783ASC2_7603_12201,193458,38.770198,-9.123142,18,
1_783ASC2_12201_12203,193458,38.770812,-9.121557,19,
1_783ASC2_12203_12205,193458,38.7727,-9.11838,20,
1_783ASC2_12205_12208,193458,38.774067,-9.116782,21,
1_783ASC2_12208_12311,193458,38.776734,-9.117893,22,
1_783ASC2_12311_12603,193458,38.779376,-9.120132,23,
1_783ASC2_12603_12601,193458,38.781644,-9.119414,24,
1_783ASC2_12601_16303,193458,38.783563,-9.124536,25,
1_783ASC2_16303_16305,193458,38.785864,-9.123835,26,
1_783ASC2_16305_16307,193458,38.788411,-9.123737,27,
1_783ASC2_16307_16310,193458,38.790213,-9.124354,28,
1_783DESC2_16310_16308,193460,38.788306,-9.123888,1,
1_783DESC2_16308_16306,193460,38.786098,-9.12392,2,
1_783DESC2_16306_16304,193460,38.783924,-9.124792,3,
1_783DESC2_16304_12602,193460,38.780902,-9.120093,4,
1_783DESC2_12602_12604,193460,38.779131,-9.120172,5,
1_783DESC2_12604_12312,193460,38.7763,-9.11801,6,
1_783DESC2_12312_12206,193460,38.773574,-9.118671,7,
1_783DESC2_12206_12204,193460,38.771084,-9.121878,8,
1_783DESC2_12204_12202,193460,38.769616,-9.123139,9,
1_783DESC2_12202_7604,193460,38.770196,-9.127342,10,
1_783DESC2_7604_7602,193460,38.768962,-9.127978,11,
1_783DESC2_7602_7502,193460,38.762363,-9.130498,12,
1_783DESC2_7502_11308,193460,38.759463,-9.137137,13,
1_783DESC2_11308_11306,193460,38.758137,-9.141655,14,
1_783DESC2_11306_11321,193460,38.756315,-9.146929,15,
1_783DESC2_11321_5704,193460,38.753913,-9.152563,16,
1_783DESC2_5704_2008,193460,38.752125,-9.151248,17,
1_783DESC2_2008_2006,193460,38.748985,-9.149486,18,
1_783DESC2_2006_2002,193460,38.747207,-9.14842,19,
1_783DESC2_2002_2019,193460,38.745169,-9.147953,20,
1_783DESC2_2019_1906,193460,38.741701,-9.146947,21,
1_783DESC2_1906_1814,193460,38.738267,-9.146059,22,
1_783DESC2_1814_1812,193460,38.733625,-9.145091,23,
1_783DESC2_1812_1714,193460,38.730371,-9.147066,24,
1_783DESC2_1714_1702,193460,38.72861,-9.148146,25,
1_783DESC2_1702_1206,193460,38.726623,-9.149521,26,
1_783DESC2_1206_1213,193460,38.726129,-9.150398,27,
1_794ASC1_4507_8201,193463,38.710502,-9.127432,1,
1_794ASC1_8201_2111,193463,38.713034,-9.122954,2,
1_794ASC1_2111_2127,193463,38.716719,-9.118939,3,
1_794ASC1_2127_9811,193463,38.723049,-9.113049,4,
1_794ASC1_9811_9822,193463,38.725421,-9.112173,5,
1_794ASC1_9822_8319,193463,38.726105,-9.113492,6,
1_794ASC1_8319_8321,193463,38.727784,-9.114681,7,
1_794ASC1_8321_83113,193463,38.731249,-9.116807,8,
1_794ASC1_83113_83111,193463,38.733928,-9.117255,9,
1_794ASC1_83111_83109,193463,38.735472,-9.117064,10,
1_794ASC1_83109_3602,193463,38.739673,-9.117672,11,
1_794ASC1_3602_3604,193463,38.742344,-9.116783,12,
1_794ASC1_3604_3610,193463,38.744132,-9.11845,13,
1_794ASC1_3610_3608,193463,38.746596,-9.119261,14,
1_794ASC1_3608_3606,193463,38.748202,-9.118425,15,
1_794ASC1_3606_14730,193463,38.752117,-9.120855,16,
1_794ASC1_14730_14728,193463,38.75266,-9.123002,17,
1_794ASC1_14728_14726,193463,38.751065,-9.124555,18,
1_794ASC1_14726_14723,193463,38.753626,-9.125939,19,
1_794ASC1_14723_14710,193463,38.7555,-9.126346,20,
1_794ASC1_14710_14708,193463,38.757622,-9.126376,21,
1_794ASC1_14708_14706,193463,38.759122,-9.124803,22,
1_794ASC1_14706_14704,193463,38.757903,-9.123185,23,
1_794ASC1_14704_14702,193463,38.756205,-9.120716,24,
1_794ASC1_14702_89916,193463,38.754925,-9.118131,25,
1_794ASC1_89916_89914,193463,38.752105,-9.116658,26,
1_794ASC1_89914_89913,193463,38.752047,-9.113506,27,
1_794ASC1_89913_89906,193463,38.755094,-9.113547,28,
1_794ASC1_89906_89901,193463,38.754428,-9.109356,29,
1_794ASC1_89901_89907,193463,38.752992,-9.105705,30,
1_794ASC1_89907_2220,193463,38.750511,-9.104519,31,
1_794ASC1_2220_2319,193463,38.753472,-9.10311,32,
1_794ASC1_2319_2328,193463,38.756616,-9.103018,33,
1_794ASC1_2328_2311,193463,38.7595,-9.10332,34,
1_794ASC1_2311_2313,193463,38.763674,-9.103671,35,
1_794ASC1_2313_2315,193463,38.766835,-9.104004,36,
1_794ASC1_2315_7814,193463,38.768172,-9.09993,37,
1_794DESC1_7814_2324,193465,38.766573,-9.104376,1,
1_794DESC1_2324_2322,193465,38.763444,-9.104088,2,
1_794DESC1_2322_2320,193465,38.759929,-9.103673,3,
1_794DESC1_2320_2310,193465,38.754642,-9.103124,4,
1_794DESC1_2310_2312,193465,38.752886,-9.103636,5,
1_794DESC1_2312_89908,193465,38.75303,-9.105516,6,
1_794DESC1_89908_89902,193465,38.754392,-9.10876,7,
1_794DESC1_89902_89904,193465,38.755599,-9.112828,8,
1_794DESC1_89904_89903,193465,38.755985,-9.113618,9,
1_794DESC1_89903_89905,193465,38.753727,-9.114232,10,
1_794DESC1_89905_89918,193465,38.752537,-9.114734,11,
1_794DESC1_89918_89915,193465,38.752188,-9.116525,12,
1_794DESC1_89915_89917,193465,38.754945,-9.117953,13,
1_794DESC1_89917_14701,193465,38.756424,-9.120641,14,
1_794DESC1_14701_14703,193465,38.758117,-9.122929,15,
1_794DESC1_14703_14705,193465,38.759256,-9.124715,16,
1_794DESC1_14705_14707,193465,38.757395,-9.126546,17,
1_794DESC1_14707_14720,193465,38.755319,-9.126414,18,
1_794DESC1_14720_14724,193465,38.753727,-9.126067,19,
1_794DESC1_14724_14725,193465,38.751042,-9.124805,20,
1_794DESC1_14725_14727,193465,38.752278,-9.12321,21,
1_794DESC1_14727_14729,193465,38.752088,-9.121311,22,
1_794DESC1_14729_3605,193465,38.7478825091549,-9.11854496984834,23,
1_794DESC1_3605_3607,193465,38.74625,-9.119767,24,
1_794DESC1_3607_3609,193465,38.743528,-9.118863,25,
1_794DESC1_3609_3603,193465,38.74233,-9.116946,26,
1_794DESC1_3603_3601,193465,38.739829,-9.117839,27,
1_794DESC1_3601_83112,193465,38.734634,-9.117296,28,
1_794DESC1_83112_83114,193465,38.731129,-9.116842,29,
1_794DESC1_83114_8322,193465,38.72811,-9.114928,30,
1_794DESC1_8322_8320,193465,38.725751,-9.113238,31,
1_794DESC1_8320_9810,193465,38.724354,-9.112066,32,
1_794DESC1_9810_9812,193465,38.722655,-9.113516,33,
1_794DESC1_9812_2128,193465,38.71678,-9.119137,34,
1_794DESC1_2128_2118,193465,38.7134,-9.122897,35,
1_794DESC1_2118_8204,193465,38.711015,-9.126852,36,
1_794DESC1_8204_8202,193465,38.709577,-9.129029,37,
1_794DESC1_8202_4507,193465,38.707815,-9.132339,38,
1_10BCIRC0_4504_5603,193466,38.709882,-9.135033,1,
1_10BCIRC0_5603_13801,193466,38.709761,-9.133769,2,
1_10BCIRC0_13801_13803,193466,38.710327,-9.13163,3,
1_10BCIRC0_13803_13805,193466,38.711581,-9.130576,4,
1_10BCIRC0_13805_13811,193466,38.71253,-9.130601,5,
1_10BCIRC0_13811_13815,193466,38.713762,-9.13059,6,
1_10BCIRC0_13815_14805,193466,38.717297,-9.129581,7,
1_10BCIRC0_14805_14804,193466,38.717217,-9.129884,8,
1_10BCIRC0_14804_14802,193466,38.715036,-9.128831,9,
1_10BCIRC0_14802_2116,193466,38.715074,-9.126231,10,
1_10BCIRC0_2116_2117,193466,38.71458,-9.125255,11,
1_10BCIRC0_2117_2125,193466,38.713422,-9.12527,12,
1_10BCIRC0_2125_8205,193466,38.712116,-9.127047,13,
1_10BCIRC0_8205_8206,193466,38.711094,-9.127981,14,
1_10BCIRC0_8206_8203,193466,38.709638,-9.129475,15,
1_10BCIRC0_8203_4504,193466,38.7088,-9.13325,16,
1_17BCIRC0_405_407,193467,38.737513,-9.134764,1,
1_17BCIRC0_407_512,193467,38.734913,-9.136967,2,
1_17BCIRC0_512_6505,193467,38.732806,-9.138636,3,
1_17BCIRC0_6505_6501,193467,38.732123,-9.141056,4,
1_17BCIRC0_6501_1705,193467,38.730637,-9.14435,5,
1_17BCIRC0_1705_6607,193467,38.728351,-9.142957,6,
1_17BCIRC0_6607_6611,193467,38.72732,-9.142018,7,
1_17BCIRC0_6611_6901,193467,38.725576,-9.140756,8,
1_17BCIRC0_6901_9211,193467,38.723658,-9.139847,9,
1_17BCIRC0_9211_9214,193467,38.721962,-9.13921,10,
1_17BCIRC0_9214_811,193467,38.719813,-9.138105,11,
1_17BCIRC0_811_813,193467,38.715877,-9.135797,12,
1_17BCIRC0_813_705,193467,38.721997,-9.135277,13,
1_17BCIRC0_705_707,193467,38.723434,-9.133834,14,
1_17BCIRC0_707_709,193467,38.723116,-9.132004,15,
1_17BCIRC0_709_601,193467,38.723908,-9.132035,16,
1_17BCIRC0_601_603,193467,38.726348,-9.132704,17,
1_17BCIRC0_603_605,193467,38.726423,-9.135573,18,
1_17BCIRC0_605_611,193467,38.728017,-9.13678,19,
1_17BCIRC0_611_6504,193467,38.730821,-9.136858,20,
1_17BCIRC0_6504_511,193467,38.731224,-9.135711,21,
1_17BCIRC0_511_505,193467,38.732666,-9.134208,22,
1_17BCIRC0_505_405,193467,38.736672,-9.132455,23,
1_18EASC0_3802_7102,193468,38.706414,-9.149768,1,
1_18EASC0_7102_3902,193468,38.706142,-9.156011,2,
1_18EASC0_3902_3906,193468,38.70367,-9.162505,3,
1_18EASC0_3906_10202,193468,38.703447,-9.167728,4,
1_18EASC0_10202_4004,193468,38.704304,-9.173951,5,
1_18EASC0_4004_12116,193468,38.704683,-9.177493,6,
1_18EASC0_12116_12120,193468,38.706089,-9.179013,7,
1_18EASC0_12120_12014,193468,38.706089,-9.182893,8,
1_18EASC0_12014_12012,193468,38.705489,-9.185298,9,
1_18EASC0_12012_12006,193468,38.705114,-9.187655,10,
1_18EASC0_12006_12008,193468,38.704409,-9.189593,11,
1_18EASC0_12008_13406,193468,38.703705,-9.190877,12,
1_18EASC0_13406_13408,193468,38.703134,-9.193396,13,
1_18EASC0_13408_13410,193468,38.703713,-9.195234,14,
1_18EASC0_13410_13306,193468,38.704932,-9.196728,15,
1_18EASC0_13306_13304,193468,38.704761,-9.198973,16,
1_18EASC0_13304_10302,193468,38.706445,-9.199058,17,
1_18EASC0_10302_10321,193468,38.70746,-9.198977,18,
1_18EASC0_10321_12920,193468,38.708945,-9.200328,19,
1_18EASC0_12920_12917,193468,38.709715,-9.2031,20,
1_18EDESC0_12917_12919,193469,38.708802,-9.200021,1,
1_18EDESC0_12919_10310,193469,38.707463,-9.198982,2,
1_18EDESC0_10310_10301,193469,38.70638,-9.199194,3,
1_18EDESC0_10301_13303,193469,38.704699,-9.198663,4,
1_18EDESC0_13303_13305,193469,38.70489,-9.196252,5,
1_18EDESC0_13305_13409,193469,38.70369,-9.19472,6,
1_18EDESC0_13409_13407,193469,38.703068,-9.193319,7,
1_18EDESC0_13407_13405,193469,38.703411,-9.191612,8,
1_18EDESC0_13405_12007,193469,38.704933,-9.187422,9,
1_18EDESC0_12007_12011,193469,38.705281,-9.185415,10,
1_18EDESC0_12011_12013,193469,38.706024,-9.182246,11,
1_18EDESC0_12013_12119,193469,38.706268,-9.179386,12,
1_18EDESC0_12119_12115,193469,38.704655,-9.177443,13,
1_18EDESC0_12115_4001,193469,38.704145,-9.173823,14,
1_18EDESC0_4001_10201,193469,38.703363,-9.167024,15,
1_18EDESC0_10201_3905,193469,38.703508,-9.16273,16,
1_18EDESC0_3905_3901,193469,38.706171,-9.155732,17,
1_18EDESC0_3901_7101,193469,38.706331,-9.149936,18,
1_18EDESC0_7101_3803,193469,38.706244,-9.145024,19,
1_19BCIRC0_9210_9205,193470,38.722951,-9.141864,1,
1_19BCIRC0_9205_6603,193470,38.725027,-9.144017,2,
1_19BCIRC0_6603_1217,193470,38.725156,-9.146197,3,
1_19BCIRC0_1217_1211,193470,38.722917,-9.149263,4,
1_19BCIRC0_1211_6820,193470,38.721689,-9.151571,5,
1_19BCIRC0_6820_6810,193470,38.720033,-9.155122,6,
1_19BCIRC0_6810_6818,193470,38.718085,-9.155515,7,
1_19BCIRC0_6818_6706,193470,38.715277,-9.154382,8,
1_19BCIRC0_6706_6713,193470,38.714909,-9.151419,9,
1_19BCIRC0_6713_6715,193470,38.714648,-9.150005,10,
1_19BCIRC0_6715_10606,193470,38.716657,-9.148516,11,
1_19BCIRC0_10606_10604,193470,38.715457,-9.145094,12,
1_19BCIRC0_10604_10602,193470,38.714502,-9.144355,13,
1_19BCIRC0_10602_10613,193470,38.716672,-9.145284,14,
1_19BCIRC0_10613_1007,193470,38.717654,-9.144046,15,
1_19BCIRC0_1007_1104,193470,38.719621,-9.142251,16,
1_19BCIRC0_1104_9215,193470,38.720277,-9.139994,17,
1_19BCIRC0_9215_9210,193470,38.722393,-9.13961,18,
1_34BCIRC0_8921_8913,193472,38.739888,-9.123696,1,
1_34BCIRC0_8913_3613,193472,38.741537,-9.118622,2,
1_34BCIRC0_3613_3616,193472,38.747216,-9.117789,3,
1_34BCIRC0_3616_3603,193472,38.74233,-9.116946,4,
1_34BCIRC0_3603_3601,193472,38.739829,-9.117839,5,
1_34BCIRC0_3601_83112,193472,38.734634,-9.117296,6,
1_34BCIRC0_83112_83114,193472,38.731129,-9.116842,7,
1_34BCIRC0_83114_8322,193472,38.72811,-9.114928,8,
1_34BCIRC0_8322_8320,193472,38.725751,-9.113238,9,
1_34BCIRC0_8320_8301,193472,38.726271,-9.111868,10,
1_34BCIRC0_8301_8303,193472,38.727433,-9.110292,11,
1_34BCIRC0_8303_8317,193472,38.730004,-9.108704,12,
1_34BCIRC0_8317_83103,193472,38.731355,-9.111662,13,
1_34BCIRC0_83103_83105,193472,38.732039,-9.114397,14,
1_34BCIRC0_83105_83107,193472,38.734025,-9.112646,15,
1_34BCIRC0_83107_83117,193472,38.735055,-9.114023,16,
1_34BCIRC0_83117_83123,193472,38.735687,-9.114492,17,
1_34BCIRC0_83123_83118,193472,38.735342,-9.115444,18,
1_34BCIRC0_83118_83119,193472,38.734209,-9.115486,19,
1_34BCIRC0_83119_83120,193472,38.734544,-9.113543,20,
1_34BCIRC0_83120_83121,193472,38.734641,-9.10857,21,
1_34BCIRC0_83121_83122,193472,38.733757,-9.107425,22,
1_34BCIRC0_83122_8308,193472,38.732752,-9.105924,23,
1_34BCIRC0_8308_8306,193472,38.730178,-9.108055,24,
1_34BCIRC0_8306_8304,193472,38.72825,-9.109645,25,
1_34BCIRC0_8304_8310,193472,38.726303,-9.110477,26,
1_34BCIRC0_8310_9822,193472,38.725421,-9.112173,27,
1_34BCIRC0_9822_8319,193472,38.726105,-9.113492,28,
1_34BCIRC0_8319_8321,193472,38.727784,-9.114681,29,
1_34BCIRC0_8321_83113,193472,38.731249,-9.116807,30,
1_34BCIRC0_83113_83111,193472,38.733928,-9.117255,31,
1_34BCIRC0_83111_83109,193472,38.735472,-9.117064,32,
1_34BCIRC0_83109_3602,193472,38.739673,-9.117672,33,
1_34BCIRC0_3602_3604,193472,38.742344,-9.116783,34,
1_34BCIRC0_3604_3617,193472,38.747738,-9.117487,35,
1_34BCIRC0_3617_3614,193472,38.742354,-9.117858,36,
1_34BCIRC0_3614_8912,193472,38.739908,-9.124074,37,
1_34BCIRC0_8912_8922,193472,38.737293,-9.125477,38,
1_34BCIRC0_8922_8923,193472,38.736322,-9.123778,39,
1_34BCIRC0_8923_8914,193472,38.735045,-9.121826,40,
1_34BCIRC0_8914_8915,193472,38.735995,-9.122279,41,
1_34BCIRC0_8915_8906,193472,38.737971,-9.122437,42,
1_34BCIRC0_8906_8907,193472,38.738852,-9.12035,43,
1_34BCIRC0_8907_8921,193472,38.738993,-9.123268,44,
1_52BCIRC0_1629_1605,193474,38.741185,-9.163293,1,
1_52BCIRC0_1605_3307,193474,38.741541,-9.159717,2,
1_52BCIRC0_3307_3308,193474,38.742985,-9.158604,3,
1_52BCIRC0_3308_3310,193474,38.744944,-9.159703,4,
1_52BCIRC0_3310_3312,193474,38.746068,-9.157632,5,
1_52BCIRC0_3312_3313,193474,38.745621,-9.156151,6,
1_52BCIRC0_3313_3309,193474,38.743946,-9.154776,7,
1_52BCIRC0_3309_1513,193474,38.739246,-9.155317,8,
1_52BCIRC0_1513_33101,193474,38.739756,-9.151213,9,
1_52BCIRC0_33101_1915,193474,38.741123,-9.147261,10,
1_52BCIRC0_1915_11117,193474,38.738812,-9.14442,11,
1_52BCIRC0_11117_1811,193474,38.737161,-9.146707,12,
1_52BCIRC0_1811_1409,193474,38.736542,-9.150584,13,
1_52BCIRC0_1409_1413,193474,38.734851,-9.152662,14,
1_52BCIRC0_1413_1403,193474,38.734589,-9.154005,15,
1_52BCIRC0_1403_1516,193474,38.735694,-9.157481,16,
1_52BCIRC0_1516_1515,193474,38.736413,-9.160954,17,
1_52BCIRC0_1515_1613,193474,38.737569,-9.164504,18,
1_52BCIRC0_1613_1627,193474,38.740265,-9.167199,19,
1_52BCIRC0_1627_1629,193474,38.742481,-9.168559,20,
1_701ASC3_5829_5806,193475,38.757625,-9.155281,1,
1_701ASC3_5806_5704,193475,38.753913,-9.152563,2,
1_701ASC3_5704_2008,193475,38.752125,-9.151248,3,
1_701ASC3_2008_2006,193475,38.748985,-9.149486,4,
1_701ASC3_2006_2007,193475,38.748173,-9.150075,5,
1_701ASC3_2007_2009,193475,38.747738,-9.152577,6,
1_701ASC3_2009_13501,193475,38.74738,-9.155252,7,
1_701ASC3_13501_13503,193475,38.748551,-9.157394,8,
1_701ASC3_13503_13508,193475,38.75019,-9.161581,9,
1_701ASC3_13508_13619,193475,38.751631,-9.167508,10,
1_701ASC3_13619_13621,193475,38.754345,-9.169218,11,
1_701ASC3_13621_13630,193475,38.755433,-9.169561,12,
1_701ASC3_13630_13610,193475,38.755984,-9.170861,13,
1_701ASC3_13610_13602,193475,38.756121,-9.176447,14,
1_701ASC3_13602_13618,193475,38.754522,-9.175604,15,
1_701ASC3_13618_12712,193475,38.749664,-9.172603,16,
1_701ASC3_12712_12710,193475,38.747745,-9.17126,17,
1_701ASC3_12710_12708,193475,38.745266,-9.169313,18,
1_701ASC3_12708_1612,193475,38.742098,-9.168552,19,
1_701DESC3_1612_12707,193476,38.745561,-9.169345,1,
1_701DESC3_12707_12709,193476,38.747564,-9.170923,2,
1_701DESC3_12709_12711,193476,38.750867,-9.173135,3,
1_701DESC3_12711_13617,193476,38.753612,-9.174539,4,
1_701DESC3_13617_13601,193476,38.755949,-9.175455,5,
1_701DESC3_13601_13609,193476,38.755759,-9.170455,6,
1_701DESC3_13609_50017,193476,38.755724,-9.168293,7,
1_701DESC3_50017_13622,193476,38.754113,-9.168961,8,
1_701DESC3_13622_13616,193476,38.75281,-9.167911,9,
1_701DESC3_13616_13620,193476,38.752813,-9.167915,10,
1_701DESC3_13620_13509,193476,38.750002,-9.159708,11,
1_701DESC3_13509_13502,193476,38.74719,-9.154625,12,
1_701DESC3_13502_2010,193476,38.747651,-9.151775,13,
1_701DESC3_2010_2015,193476,38.74999,-9.148348,14,
1_701DESC3_2015_2017,193476,38.752318,-9.149647,15,
1_701DESC3_2017_5705,193476,38.755632,-9.151441,16,
1_701DESC3_5705_5805,193476,38.75859,-9.154033,17,
1_701DESC3_5805_5829,193476,38.760667,-9.157545,18,
1_706ASC3_4509_4506,193477,38.708119,-9.133277,1,
1_706ASC3_4506_5504,193477,38.707944,-9.138598,2,
1_706ASC3_5504_3820,193477,38.707229,-9.141645,3,
1_706ASC3_3820_3804,193477,38.706011,-9.144059,4,
1_706ASC3_3804_3802,193477,38.706332,-9.145278,5,
1_706ASC3_3802_7102,193477,38.706414,-9.149768,6,
1_706ASC3_7102_3926,193477,38.706516,-9.154488,7,
1_706ASC3_3926_3922,193477,38.707333,-9.154468,8,
1_706ASC3_3922_7103,193477,38.708901,-9.152939,9,
1_706ASC3_7103_6701,193477,38.711006,-9.153505,10,
1_706ASC3_6701_6703,193477,38.71339,-9.153158,11,
1_706ASC3_6703_6705,193477,38.715028,-9.154034,12,
1_706ASC3_6705_6817,193477,38.717518,-9.155222,13,
1_706ASC3_6817_6811,193477,38.720279,-9.153789,14,
1_706ASC3_6811_1216,193477,38.722668,-9.149384,15,
1_706ASC3_1216_1218,193477,38.725295,-9.146026,16,
1_706ASC3_1218_6609,193477,38.726545,-9.144979,17,
1_706ASC3_6609_6906,193477,38.727535,-9.140802,18,
1_706ASC3_6906_615,193477,38.727432,-9.138457,19,
1_706ASC3_615_611,193477,38.728017,-9.13678,20,
1_706ASC3_611_6504,193477,38.730821,-9.136858,21,
1_706ASC3_6504_511,193477,38.731224,-9.135711,22,
1_706ASC3_511_505,193477,38.732666,-9.134208,23,
1_706ASC3_505_504,193477,38.733227,-9.132798,24,
1_706ASC3_504_502,193477,38.732653,-9.130557,25,
1_706ASC3_502_7014,193477,38.730546,-9.127489,26,
1_706ASC3_7014_11706,193477,38.728365,-9.124673,27,
1_706ASC3_11706_11708,193477,38.725037,-9.122398,28,
1_706ASC3_11708_9820,193477,38.722732,-9.121495,29,
1_706ASC3_9820_9823,193477,38.721291,-9.119838,30,
1_706ASC3_9823_9825,193477,38.720385,-9.118108,31,
1_706ASC3_9825_2128,193477,38.71678,-9.119137,32,
1_706ASC3_2128_2133,193477,38.713735,-9.122519,33,
